#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3B342CFC10A60D52-15DD9710BB02EE2C
#datatype	hitsFull Results
#status	0
#Start time	2026-09-19T18:34:27	Run time	0:00:02:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#184 - >Sjap__EWB00_002413	non-specific	270839	18	209	7.42183e-15	76.189	cd07849	STKc_ERK1_2_like	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270991	22	210	8.10002e-15	74.6319	cd14089	STKc_MAPKAPK	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271041	15	262	8.1438e-15	74.9641	cd14139	PTKc_Wee1b	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270633	23	263	8.83465e-15	74.4393	cd05037	PTK_Jak_rpt1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270639	122	267	1.01907e-14	74.7951	cd05043	PTK_Ryk	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270765	17	211	1.23239e-14	75.3408	cd05614	STKc_MSK2_N	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270671	23	257	1.46695e-14	74.6503	cd05089	PTKc_Tie1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133192	13	258	1.52323e-14	74.6201	cd05061	PTKc_InsR	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133219	23	263	1.69919e-14	74.6488	cd05088	PTKc_Tie2	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	143380	78	208	1.72198e-14	75.4659	cd07875	STKc_JNK1	NC	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270781	23	211	1.93883e-14	75.0979	cd05633	STKc_GRK3	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270933	10	267	1.97953e-14	73.9867	cd14031	STKc_WNK3	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271125	23	256	2.78883e-14	74.3138	cd14223	STKc_GRK2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271072	23	215	2.85555e-14	73.9153	cd14170	STKc_MAPKAPK2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271003	23	264	3.22743e-14	72.9597	cd14101	STKc_PIM2	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	143381	78	207	4.53519e-14	73.9091	cd07876	STKc_JNK2	NC	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270943	23	256	5.98977e-14	73.1705	cd14041	STKc_TLK2	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270978	23	215	6.00086e-14	72.5166	cd14076	STKc_Kin4	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271034	18	211	6.11587e-14	72.9597	cd14132	STKc_CK2_alpha	C	cl21453
Q#184 - >Sjap__EWB00_002413	specific	439178	531	578	6.14075e-14	66.0996	cd21884	SARAH_MST_Hpo	 - 	cl45900
Q#184 - >Sjap__EWB00_002413	superfamily	459245	531	578	6.14075e-14	66.0996	cl45900	SARAH_SF superfamily	 - 	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	183880	18	204	6.52047e-14	75.1919	PRK13184	pknD	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270935	22	267	6.69061e-14	71.958	cd14033	STKc_WNK4	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270674	22	256	6.7972e-14	72.306	cd05092	PTKc_TrkA	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	173333	2	269	8.70534e-14	73.9163	PTZ00036	PTZ00036	C	cl31747
Q#184 - >Sjap__EWB00_002413	superfamily	173333	2	269	8.70534e-14	73.9163	cl31747	PTZ00036 superfamily	C	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	177557	5	204	1.21643e-13	72.6013	PHA03209	PHA03209	C	cl31822
Q#184 - >Sjap__EWB00_002413	superfamily	177557	5	204	1.21643e-13	72.6013	cl31822	PHA03209 superfamily	C	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	143379	78	208	1.87909e-13	72.0433	cd07874	STKc_JNK3	NC	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	143382	8	264	2.21194e-13	71.6094	cd07877	STKc_p38alpha	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270877	22	199	2.22696e-13	70.5972	cd13975	PKc_Dusty	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270850	21	209	2.32016e-13	71.2526	cd07867	STKc_CDC2L6	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271065	23	213	2.51756e-13	70.4046	cd14163	STKc_TSSK3-like	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133228	13	204	2.53047e-13	70.7751	cd05097	PTKc_DDR_like	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270649	23	216	2.68985e-13	70.1954	cd05058	PTKc_Met_Ron	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133181	13	262	3.52829e-13	70.2461	cd05050	PTKc_Musk	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270680	123	264	4.1912e-13	70.7786	cd05102	PTKc_VEGFR3	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271074	23	211	4.5676e-13	69.633	cd14172	STKc_MAPKAPK3	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271002	23	258	4.75144e-13	69.2281	cd14100	STKc_PIM1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	143364	15	209	4.80242e-13	70.5804	cd07859	STKc_TDY_MAPK	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270643	23	256	5.50073e-13	69.8022	cd05049	PTKc_Trk	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270969	23	259	5.83416e-13	69.6083	cd14067	STKc_LRRK1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270929	23	258	8.10007e-13	69.0656	cd14027	STKc_RIP1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270934	17	267	9.44224e-13	68.565	cd14032	STKc_WNK2_like	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270851	21	209	1.04257e-12	69.7014	cd07868	STKc_CDK8	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	173655	23	272	1.05957e-12	69.3248	cd05110	PTKc_HER4	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271073	22	220	1.27351e-12	68.6421	cd14171	STKc_MAPKAPK5	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133238	123	263	1.28445e-12	70.0395	cd05107	PTKc_PDGFR_beta	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270757	23	256	1.29903e-12	68.6184	cd05606	STKc_beta_ARK	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	143383	8	233	1.3143e-12	69.3075	cd07878	STKc_p38beta	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270676	22	256	1.40158e-12	68.4986	cd05094	PTKc_TrkC	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271004	23	258	1.42527e-12	68.0579	cd14102	STKc_PIM3	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270660	23	262	1.46182e-12	68.4956	cd05075	PTKc_Axl	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270918	22	158	1.50306e-12	68.2527	cd14016	STKc_CK1	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270870	23	156	2.23908e-12	64.3857	cd13968	PKc_like	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271037	18	208	2.31845e-12	68.4032	cd14135	STKc_PRP4	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270942	23	256	2.7338e-12	67.7743	cd14040	STKc_TLK1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271076	23	211	2.95633e-12	67.7476	cd14174	STKc_Mnk1	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270672	13	257	3.18629e-12	67.3441	cd05090	PTKc_Ror1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133237	112	258	3.6045e-12	68.3328	cd05106	PTKc_CSF-1R	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270675	22	285	4.27458e-12	66.9875	cd05093	PTKc_TrkB	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270955	25	205	4.85565e-12	66.9676	cd14053	STKc_ACVR2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270647	13	264	5.12447e-12	67.1299	cd05054	PTKc_VEGFR	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270879	18	199	5.28875e-12	67.1961	cd13977	STKc_PDIK1L	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133195	23	257	6.48474e-12	66.1004	cd05064	PTKc_EphR_A10	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270990	31	213	6.73334e-12	66.2022	cd14088	STKc_CaMK_like	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271122	22	265	9.32819e-12	66.2177	cd14220	STKc_BMPR1a	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271109	106	264	1.02505e-11	66.5647	cd14207	PTKc_VEGFR1	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	173748	6	223	1.06101e-11	66.691	cd07853	STKc_NLK	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271113	15	209	2.44025e-11	65.1623	cd14211	STKc_HIPK	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271128	18	209	2.74514e-11	65.0329	cd14226	PKc_DYRK1	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270681	123	264	3.08178e-11	65.0019	cd05103	PTKc_VEGFR2	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270913	110	270	3.98598e-11	64.2657	cd14011	PK_SCY1_like	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270932	12	269	5.72103e-11	63.916	cd14030	STKc_WNK1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271106	23	262	5.84314e-11	63.8002	cd14204	PTKc_Mer	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	165478	121	263	6.67307e-11	64.6309	PHA03212	PHA03212	N	cl31529
Q#184 - >Sjap__EWB00_002413	superfamily	165478	121	263	6.67307e-11	64.6309	cl31529	PHA03212 superfamily	N	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	143363	13	264	7.92452e-11	63.9287	cd07858	STKc_TEY_MAPK	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133193	13	258	8.57146e-11	63.1284	cd05062	PTKc_IGF-1R	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271045	18	205	9.61764e-11	62.8449	cd14143	STKc_TGFbR1_ACVR1b_ACVR1c	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271014	13	219	1.54584e-10	62.1637	cd14112	STKc_Unc-89_rpt2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271042	25	207	1.74108e-10	62.3553	cd14140	STKc_ACVR2b	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270682	123	264	1.78765e-10	62.9993	cd05104	PTKc_Kit	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270644	13	204	2.01951e-10	61.9694	cd05051	PTKc_DDR	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270956	23	205	2.2538e-10	61.9936	cd14054	STKc_BMPR2_AMHR2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271075	23	211	2.83222e-10	61.5816	cd14173	STKc_Mnk2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271054	16	263	3.19145e-10	61.523	cd14152	STKc_KSR1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271121	17	265	4.56249e-10	61.2187	cd14219	STKc_BMPR1b	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	133227	22	204	5.93168e-10	60.7185	cd05096	PTKc_DDR1	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271006	22	269	7.84215e-10	60.2593	cd14104	STKc_Titin	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270883	19	158	9.45586e-10	60.0626	cd13981	STKc_Bub1_BubR1	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	173653	123	258	9.66048e-10	60.8085	cd05105	PTKc_PDGFR_alpha	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271043	24	205	1.07363e-09	60.0538	cd14141	STKc_ACVR2a	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270677	13	203	1.13447e-09	60.0062	cd05095	PTKc_DDR2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270642	13	199	1.76389e-09	58.926	cd05048	PTKc_Ror	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271110	23	264	2.00262e-09	58.7615	cd14208	PTK_Jak3_rpt1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	165473	104	211	2.11887e-09	59.8575	PHA03207	PHA03207	NC	cl31527
Q#184 - >Sjap__EWB00_002413	superfamily	165473	104	211	2.11887e-09	59.8575	cl31527	PHA03207 superfamily	NC	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	270670	22	259	2.25095e-09	58.8463	cd05087	PTKc_Aatyk1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270947	39	258	2.52864e-09	58.3313	cd14045	PK_GC_unk	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	223009	11	205	2.69786e-09	59.5213	PHA03211	PHA03211	NC	cl33717
Q#184 - >Sjap__EWB00_002413	superfamily	223009	11	205	2.69786e-09	59.5213	cl33717	PHA03211 superfamily	NC	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	271116	15	207	4.78799e-09	58.097	cd14214	PKc_CLK3	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271131	18	209	4.86828e-09	58.1165	cd14229	STKc_HIPK3	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270638	70	262	8.11555e-09	56.8273	cd05042	PTKc_Aatyk	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	140307	17	301	8.15938e-09	58.0529	PTZ00284	PTZ00284	N	cl31421
Q#184 - >Sjap__EWB00_002413	superfamily	140307	17	301	8.15938e-09	58.0529	cl31421	PTZ00284 superfamily	N	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	271115	18	203	1.05919e-08	57.1682	cd14213	PKc_CLK1_4	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270673	22	204	1.37574e-08	56.5653	cd05091	PTKc_Ror2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271129	15	209	1.67181e-08	56.6367	cd14227	STKc_HIPK2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	165476	121	204	1.88095e-08	57.0109	PHA03210	PHA03210	NC	cl31528
Q#184 - >Sjap__EWB00_002413	superfamily	165476	121	204	1.88095e-08	57.0109	cl31528	PHA03210 superfamily	NC	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	271117	15	233	1.98413e-08	56.1785	cd14215	PKc_CLK2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271108	43	262	4.32768e-08	54.9578	cd14206	PTKc_Aatyk3	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271055	17	264	4.66492e-08	54.6293	cd14153	PK_KSR2	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	223069	17	210	5.64984e-08	54.477	PHA03390	pk1	C	cl33733
Q#184 - >Sjap__EWB00_002413	superfamily	223069	17	210	5.64984e-08	54.477	cl33733	pk1 superfamily	C	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	271127	15	268	6.58566e-08	54.7086	cd14225	PKc_DYRK4	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	215638	3	161	7.77753e-08	55.1829	PLN03225	PLN03225	NC	cl33666
Q#184 - >Sjap__EWB00_002413	superfamily	215638	3	161	7.77753e-08	55.1829	cl33666	PLN03225 superfamily	NC	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	271130	15	209	8.7081e-08	54.3249	cd14228	STKc_HIPK1	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270661	23	264	9.51371e-08	53.7599	cd05076	PTK_Tyk2_rpt1	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	463314	534	578	1.53811e-07	48.0288	pfam11629	Mst1_SARAH	 - 	cl13134
Q#184 - >Sjap__EWB00_002413	superfamily	463314	534	578	1.53811e-07	48.0288	cl13134	Mst1_SARAH superfamily	 - 	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	270926	104	263	1.97719e-07	52.5736	cd14024	PK_TRB3	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270925	106	263	2.03758e-07	52.3574	cd14023	PK_TRB1	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	439183	534	578	3.00515e-07	47.5505	cd21889	SARAH_Hpo	 - 	cl45900
Q#184 - >Sjap__EWB00_002413	non-specific	270946	60	257	6.53245e-07	51.0396	cd14044	PK_GC-C	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270944	34	262	7.44466e-07	51.0568	cd14042	PK_GC-A_B	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270915	22	161	8.24248e-07	51.2842	cd14013	STKc_SNT7_plant	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271126	15	209	8.89044e-07	51.2857	cd14224	PKc_DYRK2_3	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270669	20	259	1.00443e-06	50.6352	cd05086	PTKc_Aatyk2	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270886	66	263	1.30885e-06	50.228	cd13984	PK_NRBP1_like	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270876	103	263	3.04997e-06	49.3264	cd13974	STKc_SHIK	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270691	7	165	3.51502e-06	48.6456	cd05121	ABC1_ADCK3-like	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270924	106	263	4.15785e-06	48.4946	cd14022	PK_TRB2	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271062	23	207	8.17788e-06	47.957	cd14160	PK_IRAK3	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	439182	534	578	3.3632e-05	41.5135	cd21888	SARAH_MST2	 - 	cl45900
Q#184 - >Sjap__EWB00_002413	non-specific	270728	121	216	0.000166773	43.6888	cd05576	STKc_RPK118_like	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270920	121	259	0.000271858	43.2519	cd14018	STKc_PINK1	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270878	163	265	0.000339558	42.4153	cd13976	PK_TRB	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	439181	538	578	0.000346419	38.7308	cd21887	SARAH_MST1	 - 	cl45900
Q#184 - >Sjap__EWB00_002413	non-specific	271029	22	179	0.000499738	42.4805	cd14127	STKc_CK1_fungal	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	165291	30	263	0.000878814	41.6516	PHA02988	PHA02988	 - 	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	271025	22	158	0.00141303	40.9845	cd14123	STKc_VRK2	C	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	178763	113	239	0.00165409	41.2098	PLN03224	PLN03224	N	cl31987
Q#184 - >Sjap__EWB00_002413	superfamily	178763	113	239	0.00165409	41.2098	cl31987	PLN03224 superfamily	N	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	270959	175	258	0.00174018	40.549	cd14057	PK_ILK	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270922	121	267	0.0041455	39.5329	cd14020	STKc_KIS	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270936	90	263	0.00419807	39.3445	cd14034	PK_NRBP1	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	270937	193	263	0.00524191	39.1377	cd14035	PK_MADML	N	cl21453
Q#184 - >Sjap__EWB00_002413	non-specific	435959	100	196	0.00786375	38.8947	pfam17667	Pkinase_fungal	N	cl39206
Q#184 - >Sjap__EWB00_002413	superfamily	435959	100	196	0.00786375	38.8947	cl39206	Pkinase_fungal superfamily	N	 - 
Q#184 - >Sjap__EWB00_002413	non-specific	270917	124	158	0.00989606	38.4157	cd14015	STKc_VRK	NC	cl21453
Q#185 - >Sjap__EWB00_002502	specific	466823	7	371	0	937.17	cd10224	ASKHA_NBD_actin	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	superfamily	483947	7	371	0	937.17	cl49607	ASKHA_ATPase-like superfamily	 - 	 - 
Q#185 - >Sjap__EWB00_002502	non-specific	466848	8	367	0	774.823	cd13397	ASKHA_NBD_actin_Arp-T1-3	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	specific	173506	1	376	0	773.873	PTZ00281	PTZ00281	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	240225	1	376	0	722.711	PTZ00004	PTZ00004	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	specific	214592	6	376	0	655.098	smart00268	ACTIN	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466820	7	375	0	634.969	cd10216	ASKHA_NBD_Arp1	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	specific	394979	6	376	0	579.645	pfam00022	Actin	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466821	9	368	0	529.443	cd10220	ASKHA_NBD_Arp2	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	240426	7	376	0	506.789	PTZ00466	PTZ00466	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	185631	8	376	1.25487e-176	495.814	PTZ00452	PTZ00452	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466819	4	375	2.11398e-173	487.315	cd10214	ASKHA_NBD_ACTL7	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466810	9	367	5.60543e-163	456.568	cd10169	ASKHA_NBD_actin-like	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466846	4	367	1.33013e-160	456.642	cd13395	ASKHA_NBD_Arp4_ACTL6-like	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	444088	10	366	1.13355e-141	409.179	COG5277	COG5277	 - 	cl44206
Q#185 - >Sjap__EWB00_002502	superfamily	444088	10	366	1.13355e-141	409.179	cl44206	COG5277 superfamily	 - 	 - 
Q#185 - >Sjap__EWB00_002502	non-specific	466822	8	371	1.63959e-122	359.575	cd10221	ASKHA_NBD_Arp3-like	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	240343	8	373	3.03553e-122	359.046	PTZ00280	PTZ00280	 - 	cl29668
Q#185 - >Sjap__EWB00_002502	superfamily	240343	8	373	3.03553e-122	359.046	cl29668	PTZ00280 superfamily	 - 	 - 
Q#185 - >Sjap__EWB00_002502	non-specific	466816	9	367	1.74343e-101	305.244	cd10210	ASKHA_NBD_Arp6	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466815	9	372	2.14605e-89	273.111	cd10209	ASKHA_NBD_AtARP7-like	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466817	8	369	1.6296e-76	239.782	cd10211	ASKHA_NBD_Arp5	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466814	39	374	2.4855e-58	193.292	cd10208	ASKHA_NBD_ScArp9-like	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466813	10	367	2.64445e-50	172.822	cd10207	ASKHA_NBD_Arp10	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466847	90	367	1.14166e-47	164.64	cd13396	ASKHA_NBD_AtArp8-like	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	468549	304	375	2.54267e-34	123.551	NF040575	syringactin	N	cl48881
Q#185 - >Sjap__EWB00_002502	superfamily	468549	304	375	2.54267e-34	123.551	cl48881	syringactin superfamily	N	 - 
Q#185 - >Sjap__EWB00_002502	non-specific	466812	49	368	2.84741e-27	111.949	cd10206	ASKHA_NBD_Arp8-like	N	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466818	7	364	1.09541e-19	89.7775	cd10212	ASKHA_NBD_ScArp7-like	 - 	cl49607
Q#185 - >Sjap__EWB00_002502	non-specific	466859	16	317	4.64655e-10	60.3022	cd24009	ASKHA_NBD_MamK	 - 	cl49607
Q#186 - >Sjap__EWB00_002531	non-specific	271056	68	379	1.32653e-80	249.347	cd14154	STKc_LIMK	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	superfamily	473864	68	379	1.32653e-80	249.347	cl21453	PKc_like superfamily	 - 	 - 
Q#186 - >Sjap__EWB00_002531	non-specific	271123	68	379	2.32978e-76	238.317	cd14221	STKc_LIMK1	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	271124	68	379	1.43447e-72	228.675	cd14222	STKc_LIMK2	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	270967	68	372	3.15905e-68	216.974	cd14065	PKc_LIMK_like	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	270901	68	366	4.39626e-63	203.153	cd13999	STKc_MAP3K-like	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	specific	214567	63	366	6.61549e-57	187.737	smart00220	S_TKc	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	271057	68	376	6.26688e-56	184.986	cd14155	PKc_TESK	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	271058	68	373	1.01332e-51	174.244	cd14156	PKc_LIMK_like_unk	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	214568	62	372	1.50676e-47	163.489	smart00221	STYKc	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	270916	63	363	1.23989e-45	158.519	cd14014	STKc_PknB_like	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	197581	62	372	3.82188e-45	156.922	smart00219	TyrKc	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	270692	61	364	7.45276e-45	156.209	cd05122	PKc_STE	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	270623	67	373	6.72478e-44	153.849	cd00192	PTKc	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	270622	68	363	1.16725e-43	151.654	cd00180	PKc	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	non-specific	270855	63	363	1.85854e-43	152.617	cd08215	STKc_Nek	 - 	cl21453
Q#186 - >Sjap__EWB00_002531	specific	440281	63	363	7.35342e-41	151.319	COG0515	SPS1	C	cl43163
Q#186 - >Sjap__EWB00_002531	superfamily	440281	63	363	7.35342e-41	151.319	cl43163	SPS1 superfamily	C	 - 
Q#186 - >Sjap__EWB00_002531	non-specific	462242	62	372	1.59744e-39	142.25	pfam07714	PK_Tyr_Ser-Thr	 - 	cl47985
Q#186 - >Sjap__EWB00_002531	superfamily	462242	62	372	1.59744e-39	142.25	cl47985	PK_Tyr_Ser-Thr superfamily	 - 	 - 
