candidate_id	prepared_id	mapping_status	HOG	Orthogroup	Hsap_orthologues	Hsap_relationship	Cele_orthologues	Cele_relationship	Dmel_orthologues	Dmel_relationship	Mmus_orthologues	Mmus_relationship	Xlae_orthologues	Xlae_relationship	HOG_status	Hsap_HOG_copy_counts	Cele_HOG_copy_counts	Shae_HOG_copy_counts	Sjap_HOG_copy_counts	Sman_HOG_copy_counts	Dmel_HOG_copy_counts	Mmus_HOG_copy_counts	Xlae_HOG_copy_counts
Sjap__EWB00_008993	Sjap__EWB00_008993	matched	OG0003750	OG0003750	Hsap__GeneID_124923	one-to-one	Cele__WBGene00017950	one-to-one	Dmel__GeneID_45970	one-to-one	Mmus__GeneID_216976	one-to-one	Xlae__GeneID_108707957	one-to-one	shared HOG	1	1	1	1	2	1	1	1
Sjap__EWB00_009095	Sjap__EWB00_009095	matched	OG0012665	OG0012665		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_009117	Sjap__EWB00_009117	matched	OG0004739	OG0004739	Hsap__GeneID_57763, Hsap__GeneID_8625	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_34326	one-to-one	Mmus__GeneID_19727, Mmus__GeneID_68558	one-to-many	Xlae__GeneID_431881, Xlae__GeneID_734461	one-to-many	shared HOG	2	0	0	1	1	1	2	2
Sjap__EWB00_009122	Sjap__EWB00_009122	matched	OG0000787	OG0000787	Hsap__GeneID_1432, Hsap__GeneID_5600, Hsap__GeneID_5603, Hsap__GeneID_6300	one-to-many	Cele__WBGene00004055, Cele__WBGene00004056	one-to-many	Dmel__GeneID_2768679, Dmel__GeneID_34780, Dmel__GeneID_42866	one-to-many	Mmus__GeneID_19094, Mmus__GeneID_26415, Mmus__GeneID_26416, Mmus__GeneID_29857	one-to-many	Xlae__GeneID_100329215, Xlae__GeneID_108711159, Xlae__GeneID_379992, Xlae__GeneID_398592, Xlae__GeneID_494669	one-to-many	shared HOG	4	2	1	1	1	3	4	5
Sjap__EWB00_009161	Sjap__EWB00_009161	matched	OG0013354	OG0013354		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_009162	Sjap__EWB00_009162	matched	OG0010704	OG0010704		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_009224	Sjap__EWB00_009224	matched	OG0002082	OG0002082	Hsap__GeneID_5798, Hsap__GeneID_5799	one-to-many	Cele__WBGene00002048	one-to-one	Dmel__GeneID_33277	one-to-one	Mmus__GeneID_19275, Mmus__GeneID_19276	one-to-many	Xlae__GeneID_108702927, Xlae__GeneID_108718467, Xlae__GeneID_108719827, Xlae__GeneID_444138	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_009267	Sjap__EWB00_009267	matched				no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	not found in selected HOG table								
Sjap__EWB00_009287	Sjap__EWB00_009287	matched	OG0001746	OG0001746	Hsap__GeneID_102800317, Hsap__GeneID_1453, Hsap__GeneID_1454	one-to-many	Cele__WBGene00002203	one-to-one	Dmel__GeneID_43673	one-to-one	Mmus__GeneID_104318, Mmus__GeneID_27373	one-to-many	Xlae__GeneID_108701007, Xlae__GeneID_108715790, Xlae__GeneID_380361, Xlae__GeneID_399381	one-to-many	shared HOG	3	1	1	1	1	1	2	4
Sjap__EWB00_009305	Sjap__EWB00_009305	matched	OG0005855	OG0005855	Hsap__GeneID_79913	many-to-one		no direct pairwise orthologue detected	Dmel__GeneID_42173	many-to-one	Mmus__GeneID_109275	many-to-one	Xlae__GeneID_443572	many-to-one	shared HOG	1	0	1	2	1	1	1	1
Sjap__EWB00_009358	Sjap__EWB00_009358	matched	OG0000474	OG0000474	Hsap__GeneID_5578, Hsap__GeneID_5579, Hsap__GeneID_5580, Hsap__GeneID_5582, Hsap__GeneID_5588	one-to-many	Cele__WBGene00004033, Cele__WBGene00006599	one-to-many	Dmel__GeneID_36897, Dmel__GeneID_48311	one-to-many	Mmus__GeneID_18750, Mmus__GeneID_18751, Mmus__GeneID_18752, Mmus__GeneID_18753, Mmus__GeneID_18761	one-to-many	Xlae__GeneID_108696776, Xlae__GeneID_108697820, Xlae__GeneID_108701647, Xlae__GeneID_108702159, Xlae__GeneID_108703204, Xlae__GeneID_108711231, Xlae__GeneID_404226, Xlae__GeneID_404227, Xlae__GeneID_447031	one-to-many	shared HOG	5	2	2	1	2	2	5	9
Sjap__EWB00_009388	Sjap__EWB00_009388	matched	OG0000150	OG0000150	Hsap__GeneID_144165, Hsap__GeneID_166336, Hsap__GeneID_2273, Hsap__GeneID_2274, Hsap__GeneID_2275, Hsap__GeneID_26136, Hsap__GeneID_29964, Hsap__GeneID_4007, Hsap__GeneID_9457	many-to-many	Cele__WBGene00006407, Cele__WBGene00015217, Cele__WBGene00022727	many-to-many	Dmel__GeneID_45343, Dmel__GeneID_53557	many-to-many	Mmus__GeneID_106042, Mmus__GeneID_14199, Mmus__GeneID_14200, Mmus__GeneID_14201, Mmus__GeneID_14202, Mmus__GeneID_21753, Mmus__GeneID_236749, Mmus__GeneID_243548, Mmus__GeneID_381104, Mmus__GeneID_54630, Mmus__GeneID_57756	many-to-many	Xlae__GeneID_100127273, Xlae__GeneID_108699981, Xlae__GeneID_108708232, Xlae__GeneID_108708415, Xlae__GeneID_108709459, Xlae__GeneID_108709713, Xlae__GeneID_108713109, Xlae__GeneID_108714730, Xlae__GeneID_108715929, Xlae__GeneID_108717963, Xlae__GeneID_380398, Xlae__GeneID_398256, Xlae__GeneID_398264, Xlae__GeneID_444152, Xlae__GeneID_446852, Xlae__GeneID_447182, Xlae__GeneID_447738	many-to-many	shared HOG	9	3	2	2	2	2	11	17
Sjap__EWB00_009456	Sjap__EWB00_009456	matched	OG0012651	OG0012651		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_009479	Sjap__EWB00_009479	matched	OG0002065	OG0002065	Hsap__GeneID_22858, Hsap__GeneID_4117	one-to-many	Cele__WBGene00001121	one-to-one	Dmel__GeneID_34319	one-to-one	Mmus__GeneID_17152, Mmus__GeneID_56542	one-to-many	Xlae__GeneID_108716907, Xlae__GeneID_121395135, Xlae__GeneID_121395136, Xlae__GeneID_447015	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_009480	Sjap__EWB00_009480	matched	OG0002465	OG0002465	Hsap__GeneID_1025	many-to-one	Cele__WBGene00000410	many-to-one	Dmel__GeneID_37586	many-to-one	Mmus__GeneID_107951	many-to-one	Xlae__GeneID_380229, Xlae__GeneID_735101	many-to-many	shared HOG	1	1	2	2	2	1	1	2
Sjap__EWB00_009541	Sjap__EWB00_009541	matched	OG0002150	OG0002150	Hsap__GeneID_100288695, Hsap__GeneID_3987, Hsap__GeneID_55679, Hsap__GeneID_96626	one-to-many	Cele__WBGene00006826	one-to-one	Dmel__GeneID_40999	one-to-one	Mmus__GeneID_110829, Mmus__GeneID_225341	one-to-many	Xlae__GeneID_432196, Xlae__GeneID_444502	one-to-many	shared HOG	4	1	1	1	1	1	2	2
Sjap__EWB00_009560	Sjap__EWB00_009560	matched	OG0000983	OG0000983	Hsap__GeneID_4026, Hsap__GeneID_54751, Hsap__GeneID_7205, Hsap__GeneID_7791	one-to-many	Cele__WBGene00006999	one-to-one	Dmel__GeneID_317824	one-to-one	Mmus__GeneID_210126, Mmus__GeneID_22051, Mmus__GeneID_22793, Mmus__GeneID_74202	one-to-many	Xlae__GeneID_100049724, Xlae__GeneID_100137707, Xlae__GeneID_108695689, Xlae__GeneID_108696847, Xlae__GeneID_108718052, Xlae__GeneID_735087	one-to-many	shared HOG	4	1	1	1	1	1	4	6
Sjap__EWB00_009605	Sjap__EWB00_009605	matched	OG0013459	OG0013459		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_009781	Sjap__EWB00_009781	matched	OG0000685	OG0000685	Hsap__GeneID_11035, Hsap__GeneID_51776, Hsap__GeneID_6885	one-to-many	Cele__WBGene00003396, Cele__WBGene00006971, Cele__WBGene00013643	one-to-many	Dmel__GeneID_318725, Dmel__GeneID_39659, Dmel__GeneID_42692	one-to-many	Mmus__GeneID_26409, Mmus__GeneID_56532, Mmus__GeneID_65964	one-to-many	Xlae__GeneID_101027300, Xlae__GeneID_108699326, Xlae__GeneID_108699327, Xlae__GeneID_108702997, Xlae__GeneID_108715017, Xlae__GeneID_379399, Xlae__GeneID_399459, Xlae__GeneID_733239	one-to-many	shared HOG	3	3	1	1	1	3	3	8
Sjap__EWB00_010219	Sjap__EWB00_010219	matched	OG0002465	OG0002465	Hsap__GeneID_1025	many-to-one	Cele__WBGene00000410	many-to-one	Dmel__GeneID_37586	many-to-one	Mmus__GeneID_107951	many-to-one	Xlae__GeneID_380229, Xlae__GeneID_735101	many-to-many	shared HOG	1	1	2	2	2	1	1	2
Sjap__EWB00_010398	Sjap__EWB00_010398	matched	OG0003976	OG0003976	Hsap__GeneID_3611	one-to-one	Cele__WBGene00003931	one-to-one	Dmel__GeneID_53573	one-to-one	Mmus__GeneID_16202	one-to-one	Xlae__GeneID_444414, Xlae__GeneID_446640	one-to-many	shared HOG	1	1	1	1	1	1	1	2
Sjap__EWB00_010448	Sjap__EWB00_010448	matched	OG0000283	OG0000283	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	shared HOG	7	0	3	3	3	0	7	13
Sjap__EWB00_010449	Sjap__EWB00_010449	matched	OG0006365	OG0006365	Hsap__GeneID_8646	one-to-one		no direct pairwise orthologue detected	Dmel__GeneID_32498	one-to-one	Mmus__GeneID_12667	one-to-one	Xlae__GeneID_108716188, Xlae__GeneID_108716939, Xlae__GeneID_398045	one-to-many	shared HOG	1	0	0	1	0	1	1	3
Sjap__EWB00_010450	Sjap__EWB00_010450	matched	OG0012988	OG0012988		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_010647	Sjap__EWB00_010647	matched	OG0003844	OG0003844	Hsap__GeneID_10097	one-to-one	Cele__WBGene00000200	one-to-one	Dmel__GeneID_32623	one-to-one	Mmus__GeneID_66713	one-to-one	Xlae__GeneID_443741, Xlae__GeneID_734239	one-to-many	shared HOG	1	1	1	1	1	1	1	2
Sjap__EWB00_010649	Sjap__EWB00_010649	matched	OG0000625	OG0000625	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	Cele__WBGene00000228	many-to-one	Dmel__GeneID_31166	many-to-one	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	Xlae__GeneID_108715125, Xlae__GeneID_399422, Xlae__GeneID_431885, Xlae__GeneID_432169, Xlae__GeneID_446326, Xlae__GeneID_446752, Xlae__GeneID_446865, Xlae__GeneID_734930	many-to-many	shared HOG	4	1	2	2	2	1	4	8
Sjap__EWB00_010687	Sjap__EWB00_010687	matched	OG0001364	OG0001364	Hsap__GeneID_25, Hsap__GeneID_27	many-to-many	Cele__WBGene00000018	many-to-one	Dmel__GeneID_45821	many-to-one	Mmus__GeneID_11350, Mmus__GeneID_11352	many-to-many	Xlae__GeneID_108699954, Xlae__GeneID_108704697, Xlae__GeneID_373818, Xlae__GeneID_403362	many-to-many	shared HOG	2	1	2	2	2	1	2	4
Sjap__EWB00_010727	Sjap__EWB00_010727	matched	OG0000486	OG0000486	Hsap__GeneID_51332, Hsap__GeneID_57731, Hsap__GeneID_6710, Hsap__GeneID_6711, Hsap__GeneID_6712	many-to-many	Cele__WBGene00004855, Cele__WBGene00006803	many-to-many	Dmel__GeneID_32746, Dmel__GeneID_38418	many-to-many	Mmus__GeneID_20741, Mmus__GeneID_20742, Mmus__GeneID_20743, Mmus__GeneID_640524, Mmus__GeneID_80297	many-to-many	Xlae__GeneID_108698614, Xlae__GeneID_108698979, Xlae__GeneID_108699197, Xlae__GeneID_108700575, Xlae__GeneID_108715130, Xlae__GeneID_108716412, Xlae__GeneID_108717395, Xlae__GeneID_398511	many-to-many	shared HOG	5	2	2	2	2	2	5	8
Sjap__EWB00_011039	Sjap__EWB00_011039	matched	OG0001220	OG0001220	Hsap__GeneID_3655, Hsap__GeneID_3675, Hsap__GeneID_3679	one-to-many	Cele__WBGene00002081	one-to-one	Dmel__GeneID_32275	one-to-one	Mmus__GeneID_16400, Mmus__GeneID_16403, Mmus__GeneID_16404	one-to-many	Xlae__GeneID_108702534, Xlae__GeneID_108702994, Xlae__GeneID_108708560, Xlae__GeneID_108708991, Xlae__GeneID_373657, Xlae__GeneID_397985	one-to-many	shared HOG	3	1	1	1	1	1	3	6
Sjap__EWB00_011156	Sjap__EWB00_011156	matched	OG0007364	OG0007364		no direct pairwise orthologue detected	Cele__WBGene00000098	one-to-one	Dmel__GeneID_41446	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	1	1	1	1	1	0	0
Sjap__EWB00_011263	Sjap__EWB00_011263	matched	OG0001397	OG0001397	Hsap__GeneID_10000, Hsap__GeneID_207, Hsap__GeneID_208	one-to-many	Cele__WBGene00000102, Cele__WBGene00000103	one-to-many	Dmel__GeneID_41957	one-to-one	Mmus__GeneID_11651, Mmus__GeneID_11652, Mmus__GeneID_23797	one-to-many	Xlae__GeneID_108698803, Xlae__GeneID_379783, Xlae__GeneID_399170, Xlae__GeneID_432172	one-to-many	shared HOG	3	2	1	1	1	1	3	4
Sjap__EWB00_011320	Sjap__EWB00_011320	matched	OG0003204	OG0003204	Hsap__GeneID_9262, Hsap__GeneID_9263	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_32097	one-to-one	Mmus__GeneID_98267	one-to-one	Xlae__GeneID_100037118, Xlae__GeneID_100049105, Xlae__GeneID_108700745, Xlae__GeneID_734454	one-to-many	shared HOG	2	0	0	1	1	1	1	4
Sman__Smp_000100	Sman__Smp_000100	matched	OG0000767	OG0000767	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	Cele__WBGene00022048	many-to-one	Dmel__GeneID_42066	many-to-one	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	Xlae__GeneID_108699999, Xlae__GeneID_108704467, Xlae__GeneID_108705104, Xlae__GeneID_108715054, Xlae__GeneID_121393384, Xlae__GeneID_121393385, Xlae__GeneID_733321, Xlae__GeneID_734178	many-to-many	shared HOG	3	1	2	2	2	1	3	8
Sman__Smp_003000	Sman__Smp_003000	matched	OG0002465	OG0002465	Hsap__GeneID_1025	many-to-one	Cele__WBGene00000410	many-to-one	Dmel__GeneID_37586	many-to-one	Mmus__GeneID_107951	many-to-one	Xlae__GeneID_380229, Xlae__GeneID_735101	many-to-many	shared HOG	1	1	2	2	2	1	1	2
Sman__Smp_006920	Sman__Smp_006920	matched	OG0000213	OG0000213	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	Cele__WBGene00005077	many-to-one	Dmel__GeneID_48973	many-to-one	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	Xlae__GeneID_100036955, Xlae__GeneID_108695301, Xlae__GeneID_108708097, Xlae__GeneID_108708930, Xlae__GeneID_108709526, Xlae__GeneID_108717237, Xlae__GeneID_373609, Xlae__GeneID_373647, Xlae__GeneID_373649, Xlae__GeneID_379629, Xlae__GeneID_379812, Xlae__GeneID_380430, Xlae__GeneID_734720	many-to-many	shared HOG	8	1	3	3	4	1	8	13
Sman__Smp_008260	Sman__Smp_008260	matched	OG0002453	OG0002453	Hsap__GeneID_2931, Hsap__GeneID_2932	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_31248	one-to-one	Mmus__GeneID_56637, Mmus__GeneID_606496	one-to-many	Xlae__GeneID_100189575, Xlae__GeneID_398338, Xlae__GeneID_399097, Xlae__GeneID_779056	one-to-many	shared HOG	2	0	1	1	1	1	2	4
Sman__Smp_009540	Sman__Smp_009540	matched	OG0008154	OG0008154		no direct pairwise orthologue detected	Cele__WBGene00003599	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	1	1	1	1	0	0	0
Sman__Smp_009600	Sman__Smp_009600	matched	OG0001424	OG0001424	Hsap__GeneID_1263, Hsap__GeneID_126520, Hsap__GeneID_5347	one-to-many	Cele__WBGene00004042, Cele__WBGene00004043	one-to-many	Dmel__GeneID_40232	one-to-one	Mmus__GeneID_12795, Mmus__GeneID_18817, Mmus__GeneID_216166	one-to-many	Xlae__GeneID_100381164, Xlae__GeneID_100505422, Xlae__GeneID_108701628, Xlae__GeneID_380481	one-to-many	shared HOG	3	2	1	1	1	1	3	4
Sman__Smp_009800	Sman__Smp_009800	matched	OG0006027	OG0006027	Hsap__GeneID_152110	one-to-one	Cele__WBGene00017033	one-to-one		no direct pairwise orthologue detected	Mmus__GeneID_674895	one-to-one	Xlae__GeneID_108718926	one-to-one	shared HOG	1	1	1	1	1	0	1	1
Sman__Smp_011660	Sman__Smp_011660	matched	OG0000917	OG0000917	Hsap__GeneID_815, Hsap__GeneID_816, Hsap__GeneID_817, Hsap__GeneID_818	one-to-many	Cele__WBGene00006779	one-to-one	Dmel__GeneID_43828	one-to-one	Mmus__GeneID_108058, Mmus__GeneID_12322, Mmus__GeneID_12323, Mmus__GeneID_12325	one-to-many	Xlae__GeneID_108696257, Xlae__GeneID_108712641, Xlae__GeneID_380508, Xlae__GeneID_397789, Xlae__GeneID_398376, Xlae__GeneID_399160, Xlae__GeneID_399284	one-to-many	shared HOG	4	1	1	1	1	1	4	7
Sman__Smp_011700	Sman__Smp_011700	matched	OG0001084	OG0001084	Hsap__GeneID_238, Hsap__GeneID_4058, Hsap__GeneID_6098	one-to-many	Cele__WBGene00004740	one-to-one	Dmel__GeneID_32039, Dmel__GeneID_53425	one-to-many	Mmus__GeneID_11682, Mmus__GeneID_17005, Mmus__GeneID_19886	one-to-many	Xlae__GeneID_108698980, Xlae__GeneID_108699739, Xlae__GeneID_108716096, Xlae__GeneID_108716156, Xlae__GeneID_108717382, Xlae__GeneID_121394155	one-to-many	shared HOG	3	1	1	1	1	2	3	6
Sman__Smp_012740	Sman__Smp_012740	matched	OG0002477	OG0002477	Hsap__GeneID_57037	one-to-one	Cele__WBGene00000917	one-to-one	Dmel__GeneID_39210	one-to-one	Mmus__GeneID_217473	one-to-one	Xlae__GeneID_108719915, Xlae__GeneID_121394544, Xlae__GeneID_121394551, Xlae__GeneID_121394552, Xlae__GeneID_121394553	one-to-many	shared HOG	1	1	1	1	1	1	1	5
Sman__Smp_014780	Sman__Smp_014780	matched	OG0000625	OG0000625	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	Cele__WBGene00000228	many-to-one	Dmel__GeneID_31166	many-to-one	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	Xlae__GeneID_108715125, Xlae__GeneID_399422, Xlae__GeneID_431885, Xlae__GeneID_432169, Xlae__GeneID_446326, Xlae__GeneID_446752, Xlae__GeneID_446865, Xlae__GeneID_734930	many-to-many	shared HOG	4	1	2	2	2	1	4	8
Sman__Smp_020540	Sman__Smp_020540	matched	OG0013668	OG0013668		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sman__Smp_026510	Sman__Smp_026510	matched	OG0002882	OG0002882	Hsap__GeneID_5604, Hsap__GeneID_5605	one-to-many	Cele__WBGene00003186	one-to-one	Dmel__GeneID_31872	one-to-one	Mmus__GeneID_26395, Mmus__GeneID_26396	one-to-many	Xlae__GeneID_108712802, Xlae__GeneID_379991	one-to-many	shared HOG	2	1	1	1	1	1	2	2
Sman__Smp_034550	Sman__Smp_034550	matched	OG0000625	OG0000625	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	Cele__WBGene00000228	many-to-one	Dmel__GeneID_31166	many-to-one	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	Xlae__GeneID_108715125, Xlae__GeneID_399422, Xlae__GeneID_431885, Xlae__GeneID_432169, Xlae__GeneID_446326, Xlae__GeneID_446752, Xlae__GeneID_446865, Xlae__GeneID_734930	many-to-many	shared HOG	4	1	2	2	2	1	4	8
Sman__Smp_040190	Sman__Smp_040190	matched	OG0001726	OG0001726	Hsap__GeneID_102724428, Hsap__GeneID_150094, Hsap__GeneID_23235	one-to-many	Cele__WBGene00002210	one-to-one	Dmel__GeneID_31170, Dmel__GeneID_37152	one-to-many	Mmus__GeneID_17691, Mmus__GeneID_235344	one-to-many	Xlae__GeneID_100502576, Xlae__GeneID_108697582, Xlae__GeneID_108709301	one-to-many	shared HOG	3	1	1	1	1	2	2	3
Sman__Smp_044530	Sman__Smp_044530	matched	OG0012648	OG0012648		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sman__Smp_047870	Sman__Smp_047870	matched	OG0002696	OG0002696	Hsap__GeneID_3984, Hsap__GeneID_3985	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_32207	one-to-one	Mmus__GeneID_16885, Mmus__GeneID_16886	one-to-many	Xlae__GeneID_108705108, Xlae__GeneID_108709319, Xlae__GeneID_397696, Xlae__GeneID_398298	one-to-many	shared HOG	2	0	1	1	1	1	2	4
Sman__Smp_047900	Sman__Smp_047900	matched	OG0001730	OG0001730	Hsap__GeneID_5594, Hsap__GeneID_5595	many-to-many	Cele__WBGene00003401	many-to-one	Dmel__GeneID_3354888	many-to-one	Mmus__GeneID_26413, Mmus__GeneID_26417	many-to-many	Xlae__GeneID_397785, Xlae__GeneID_398985	many-to-many	shared HOG	2	1	2	2	2	1	2	2
Sman__Smp_048560	Sman__Smp_048560	matched	OG0000150	OG0000150	Hsap__GeneID_144165, Hsap__GeneID_166336, Hsap__GeneID_2273, Hsap__GeneID_2274, Hsap__GeneID_2275, Hsap__GeneID_26136, Hsap__GeneID_29964, Hsap__GeneID_4007, Hsap__GeneID_9457	many-to-many	Cele__WBGene00006407, Cele__WBGene00015217, Cele__WBGene00022727	many-to-many	Dmel__GeneID_45343, Dmel__GeneID_53557	many-to-many	Mmus__GeneID_106042, Mmus__GeneID_14199, Mmus__GeneID_14200, Mmus__GeneID_14201, Mmus__GeneID_14202, Mmus__GeneID_21753, Mmus__GeneID_236749, Mmus__GeneID_243548, Mmus__GeneID_381104, Mmus__GeneID_54630, Mmus__GeneID_57756	many-to-many	Xlae__GeneID_100127273, Xlae__GeneID_108699981, Xlae__GeneID_108708232, Xlae__GeneID_108708415, Xlae__GeneID_108709459, Xlae__GeneID_108709713, Xlae__GeneID_108713109, Xlae__GeneID_108714730, Xlae__GeneID_108715929, Xlae__GeneID_108717963, Xlae__GeneID_380398, Xlae__GeneID_398256, Xlae__GeneID_398264, Xlae__GeneID_444152, Xlae__GeneID_446852, Xlae__GeneID_447182, Xlae__GeneID_447738	many-to-many	shared HOG	9	3	2	2	2	2	11	17
Sman__Smp_049760	Sman__Smp_049760	matched	OG0001365	OG0001365	Hsap__GeneID_130399, Hsap__GeneID_7046, Hsap__GeneID_91	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_35900	one-to-one	Mmus__GeneID_11479, Mmus__GeneID_21812, Mmus__GeneID_269275	one-to-many	Xlae__GeneID_108701335, Xlae__GeneID_108702964, Xlae__GeneID_108708537, Xlae__GeneID_108719029, Xlae__GeneID_399295, Xlae__GeneID_399454	one-to-many	shared HOG	3	0	1	1	1	1	3	6
Sman__Smp_053420	Sman__Smp_053420	matched	OG0001282	OG0001282	Hsap__GeneID_10979, Hsap__GeneID_55612, Hsap__GeneID_83706	one-to-many	Cele__WBGene00006836	one-to-one	Dmel__GeneID_38488, Dmel__GeneID_39907	one-to-many	Mmus__GeneID_108101, Mmus__GeneID_218952, Mmus__GeneID_241639	one-to-many	Xlae__GeneID_100049120, Xlae__GeneID_108713911, Xlae__GeneID_379119, Xlae__GeneID_446790, Xlae__GeneID_494682	one-to-many	shared HOG	3	1	1	1	1	2	3	5
Sman__Smp_053560	Sman__Smp_053560	matched	OG0002154	OG0002154	Hsap__GeneID_7867, Hsap__GeneID_9261	one-to-many	Cele__WBGene00007007	one-to-one	Dmel__GeneID_44573	one-to-one	Mmus__GeneID_102626, Mmus__GeneID_17164	one-to-many	Xlae__GeneID_108714604, Xlae__GeneID_432084, Xlae__GeneID_495118, Xlae__GeneID_779225	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_058620	Sman__Smp_058620	matched	OG0000749	OG0000749	Hsap__GeneID_1195, Hsap__GeneID_1196, Hsap__GeneID_1198, Hsap__GeneID_57396	many-to-many	Cele__WBGene00006517	many-to-one	Dmel__GeneID_43415	many-to-one	Mmus__GeneID_102414, Mmus__GeneID_105943584, Mmus__GeneID_12747, Mmus__GeneID_12748, Mmus__GeneID_12750	many-to-many	Xlae__GeneID_100049134, Xlae__GeneID_100101302, Xlae__GeneID_108712973, Xlae__GeneID_379763, Xlae__GeneID_734822	many-to-many	shared HOG	4	1	2	2	2	1	5	5
